company,ds,sales
Budget Advisors,2019-07-20,321.31667573058826
Budget Advisors,2019-07-21,381.0557327137366
Budget Advisors,2019-07-22,403.24886012298214
Budget Advisors,2019-07-23,433.1320053903728
Budget Advisors,2019-07-24,413.36402508557455
Budget Advisors,2019-07-25,357.4415148000078
Budget Advisors,2019-07-26,359.82226371152717
Budget Advisors,2019-07-27,323.14049398309726
Budget Advisors,2019-07-28,382.660680577923
Budget Advisors,2019-07-29,404.5471090560817
Budget Advisors,2019-07-30,434.0624956902094
Budget Advisors,2019-07-31,413.8969920931279
Budget Advisors,2019-08-01,357.58213303199716
Budget Advisors,2019-08-02,359.6132504298823
Budget Advisors,2019-08-03,322.6635421183205
Budget Advisors,2019-08-04,382.0366240264593
Budget Advisors,2019-08-05,403.93476026774476
Budget Advisors,2019-08-06,433.65613510409923
Budget Advisors,2019-08-07,413.9225302337876
Budget Advisors,2019-08-08,358.2920077332593
Budget Advisors,2019-08-09,361.2801624771172
Budget Advisors,2019-08-10,325.57317135735275
Budget Advisors,2019-08-11,386.4795034838229
Budget Advisors,2019-08-12,410.1975169514691
Budget Advisors,2019-08-13,442.01233188988454
Budget Advisors,2019-08-14,424.62336273769006
Budget Advisors,2019-08-15,371.5571226062939
Budget Advisors,2019-08-16,377.2888686548911
Budget Advisors,2019-08-17,344.45631312165085
Budget Advisors,2019-08-18,408.31225369977676
Budget Advisors,2019-08-19,434.9933306475598
Budget Advisors,2019-08-20,469.71827484389905
Budget Advisors,2019-08-21,455.116997483046
Budget Advisors,2019-08-22,404.6450960946619
Budget Advisors,2019-08-23,412.7073026427288
Budget Advisors,2019-08-24,381.8730513544715
Budget Advisors,2019-08-25,447.3309703740558
Budget Advisors,2019-08-26,475.15945381140557
Budget Advisors,2019-08-27,510.5266277381702
Budget Advisors,2019-08-28,496.021011769845
Budget Advisors,2019-08-29,445.0674048416631
Budget Advisors,2019-08-30,452.0514791981009
Budget Advisors,2019-08-31,419.5362240561417
Budget Advisors,2019-09-01,482.7170135170405
Budget Advisors,2019-09-02,507.6924333446699
Budget Advisors,2019-09-03,539.6641665236899
Budget Advisors,2019-09-04,521.2672344013923
Budget Advisors,2019-09-05,465.98512626243826
Budget Advisors,2019-09-06,468.2733146854497
Budget Advisors,2019-09-07,430.7743203290481
Budget Advisors,2019-09-08,488.77113127644554
Budget Advisors,2019-09-09,508.4561497661118
Budget Advisors,2019-09-10,535.1290111402077
Budget Advisors,2019-09-11,511.5246223050914
Budget Advisors,2019-09-12,451.2260073229635
Budget Advisors,2019-09-13,448.7855150850962
Budget Advisors,2019-09-14,406.937611637494
Budget Advisors,2019-09-15,461.05012094203414
Budget Advisors,2019-09-16,477.3911437092954
Budget Advisors,2019-09-17,501.32505254103353
Budget Advisors,2019-09-18,475.6389592197372
Budget Advisors,2019-09-19,413.9542840801373
Budget Advisors,2019-09-20,410.8470173268814
Budget Advisors,2019-09-21,369.05992136197415
Budget Advisors,2019-09-22,423.9535552212494
Budget Advisors,2019-09-23,441.7733583426293
Budget Advisors,2019-09-24,467.84618950746244
Budget Advisors,2019-09-25,444.90770439587425
Budget Advisors,2019-09-26,386.5151795820311
Budget Advisors,2019-09-27,387.1693415310842
Budget Advisors,2019-09-28,349.5284099812444
Budget Advisors,2019-09-29,408.8611897474391
Budget Advisors,2019-09-30,431.3163949816501
Budget Advisors,2019-10-01,462.1215438022266
Budget Advisors,2019-10-02,443.9127456155236
Budget Advisors,2019-10-03,390.14992627140396
Budget Advisors,2019-10-04,395.24098706318273
Budget Advisors,2019-10-05,361.758046198613
Budget Advisors,2019-10-06,424.89253949106524
Budget Advisors,2019-10-07,450.72631201516344
Budget Advisors,2019-10-08,484.43199279065243
Budget Advisors,2019-10-09,468.60393665083836
Budget Advisors,2019-10-10,416.6742490115174
Budget Advisors,2019-10-11,423.03736966718895
Budget Advisors,2019-10-12,390.26635446598493
Budget Advisors,2019-10-13,453.5676322126477
Budget Advisors,2019-10-14,479.05137952617974
Budget Advisors,2019-10-15,511.9308267861297
Budget Advisors,2019-10-16,494.85180992379344
Budget Advisors,2019-10-17,441.30712307353485
Budget Advisors,2019-10-18,445.7591951462707
Budget Advisors,2019-10-19,410.85428247643404
Budget Advisors,2019-10-20,471.87501309589766
Budget Advisors,2019-10-21,495.0084868873272
Budget Advisors,2019-10-22,525.543307917466
Budget Advisors,2019-10-23,506.1969267790513
Budget Advisors,2019-10-24,450.52790921335213
Budget Advisors,2019-10-25,453.0567118344634
Budget Advisors,2019-10-26,416.4782097757454
Budget Advisors,2019-10-27,476.11285795677054
Budget Advisors,2019-10-28,498.1737285592004
Budget Advisors,2019-10-29,527.9628304948503
Budget Advisors,2019-10-30,508.19810849679857
Budget Advisors,2019-10-31,452.42574769860425
Budget Advisors,2019-11-01,455.1413636090534
Budget Advisors,2019-11-02,419.00331093341197
Budget Advisors,2019-11-03,479.28497139099136
Budget Advisors,2019-11-04,502.143232000785
Budget Advisors,2019-11-05,532.8165197611675
Budget Advisors,2019-11-06,513.9537428674972
Budget Advisors,2019-11-07,459.0287104875034
Budget Advisors,2019-11-08,462.46355230188976
Budget Advisors,2019-11-09,426.84430928519237
Budget Advisors,2019-11-10,487.37549234313724
Budget Advisors,2019-11-11,510.15075690954757
Budget Advisors,2019-11-12,540.352997972675
Budget Advisors,2019-11-13,520.5851578023043
Budget Advisors,2019-11-14,464.28626570108634
Budget Advisors,2019-11-15,465.85618490026366
Budget Advisors,2019-11-16,427.8721998690977
Budget Advisors,2019-11-17,485.54421135343284
Budget Advisors,2019-11-18,504.9856676779543
Budget Advisors,2019-11-19,531.413527456155
Budget Advisors,2019-11-20,507.47854716522363
Budget Advisors,2019-11-21,446.68042456808996
Budget Advisors,2019-11-22,443.49129492201905
Budget Advisors,2019-11-23,400.5707446214408
Budget Advisors,2019-11-24,453.21914968753003
Budget Advisors,2019-11-25,467.646515355813
Budget Advisors,2019-11-26,489.1701659531701
Budget Advisors,2019-11-27,460.54263744335753
Budget Advisors,2019-11-28,395.36436581728583
Budget Advisors,2019-11-29,388.2047320691855
Budget Advisors,2019-11-30,341.8146920919078
Budget Advisors,2019-12-01,391.5778607754454
Budget Advisors,2019-12-02,403.7772849540204
Budget Advisors,2019-12-03,423.79130777045407
Budget Advisors,2019-12-04,394.4199237705701
Budget Advisors,2019-12-05,329.29625717994384
Budget Advisors,2019-12-06,323.0067546816174
Budget Advisors,2019-12-07,278.30334214764014
Budget Advisors,2019-12-08,330.55442572879326
Budget Advisors,2019-12-09,346.0119728377309
Budget Advisors,2019-12-10,370.0080662648463
Budget Advisors,2019-12-11,345.2823115108837
Budget Advisors,2019-12-12,285.3947012111631
Budget Advisors,2019-12-13,284.8474908875322
Budget Advisors,2019-12-14,246.29929090341477
Budget Advisors,2019-12-15,305.0182042257276
Budget Advisors,2019-12-16,327.15118987314963
Budget Advisors,2019-12-17,357.922986319982
Budget Advisors,2019-12-18,339.96591423716313
Budget Advisors,2019-12-19,286.7351016537144
Budget Advisors,2019-12-20,292.6326265034819
Budget Advisors,2019-12-21,260.2237252596077
Budget Advisors,2019-12-22,324.6918456454749
Budget Advisors,2019-12-23,352.1096775866515
Budget Advisors,2019-12-24,387.63945801118473
Budget Advisors,2019-12-25,373.86383823771735
Budget Advisors,2019-12-26,324.202135138869
Budget Advisors,2019-12-27,333.0333483883577
Budget Advisors,2019-12-28,302.91538930790455
Budget Advisors,2019-12-29,369.0368055549965
Budget Advisors,2019-12-30,397.48865122952554
Budget Advisors,2019-12-31,433.4635220438428
Budget Advisors,2020-01-01,419.58517619966744
Budget Advisors,2020-01-02,369.32300096565973
Budget Advisors,2020-01-03,377.11485182065064
Budget Advisors,2020-01-04,345.58145870630926
Budget Advisors,2020-01-05,409.97923572844354
Budget Advisors,2020-01-06,436.46869758841933
Budget Advisors,2020-01-07,470.3118562161569
Budget Advisors,2020-01-08,454.19997071073465
Budget Advisors,2020-01-09,401.6662602781721
Budget Advisors,2020-01-10,407.2071526148509
Budget Advisors,2020-01-11,373.49530257959316
Budget Advisors,2020-01-12,435.83125145206964
Budget Advisors,2020-01-13,460.41095684650736
Budget Advisors,2020-01-14,492.5225857257932
Budget Advisors,2020-01-15,474.87395437382213
Budget Advisors,2020-01-16,421.0052273587464
Budget Advisors,2020-01-17,425.410441947354
Budget Advisors,2020-01-18,390.75107874882224
Budget Advisors,2020-01-19,452.3085272941868
Budget Advisors,2020-01-20,476.2526481768176
Budget Advisors,2020-01-21,507.83978982021243
Budget Advisors,2020-01-22,489.7416044516003
Budget Advisors,2020-01-23,435.45923230727
Budget Advisors,2020-01-24,439.44637504783645
Budget Advisors,2020-01-25,404.3244325250472
Budget Advisors,2020-01-26,465.33650512005465
Budget Advisors,2020-01-27,488.6174182645037
Budget Advisors,2020-01-28,519.3930848918917
Budget Advisors,2020-01-29,500.310511945715
Budget Advisors,2020-01-30,444.85298638713607
Budget Advisors,2020-01-31,447.46393386891384
Budget Advisors,2020-02-01,410.7626028539338
Budget Advisors,2020-02-02,469.9983620230407
Budget Advisors,2020-02-03,491.32076048205283
Budget Advisors,2020-02-04,519.9786668152033
Budget Advisors,2020-02-05,498.6498006857039
Budget Advisors,2020-02-06,440.85520699288634
Budget Advisors,2020-02-07,441.082186791396
Budget Advisors,2020-02-08,401.9988646186305
Budget Advisors,2020-02-09,458.9072119261473
Budget Advisors,2020-02-10,478.0117120351315
Budget Advisors,2020-02-11,504.61702156882563
Budget Advisors,2020-02-12,481.4559828631974
Budget Advisors,2020-02-13,422.1025789114766
Budget Advisors,2020-02-14,421.09338618271704
Budget Advisors,2020-02-15,381.14074458222
Budget Advisors,2020-02-16,437.58450127658546
Budget Advisors,2020-02-17,456.6595472899056
Budget Advisors,2020-02-18,483.69253090153506
Budget Advisors,2020-02-19,461.42912630464184
Budget Advisors,2020-02-20,403.44646735385334
Budget Advisors,2020-02-21,404.2743139418941
Budget Advisors,2020-02-22,366.60817616529175
Budget Advisors,2020-02-23,425.76125256342846
Budget Advisors,2020-02-24,447.9323946803869
Budget Advisors,2020-02-25,478.4034694204846
Budget Advisors,2020-02-26,459.86747964259666
Budget Advisors,2020-02-27,405.8420299475446
Budget Advisors,2020-02-28,410.7916781838941
Budget Advisors,2020-02-29,377.3423674874425
Budget Advisors,2020-03-01,440.73476233279337
Budget Advisors,2020-03-02,467.0936665334011
Budget Advisors,2020-03-03,501.62685975239503
Budget Advisors,2020-03-04,486.95467842697565
Budget Advisors,2020-03-05,436.52489475925995
Budget Advisors,2020-03-06,444.73640309449365
Budget Advisors,2020-03-07,414.15488012667856
Budget Advisors,2020-03-08,479.96721754028704
Budget Advisors,2020-03-09,508.25188416474975
Budget Advisors,2020-03-10,544.1785377818152
Budget Advisors,2020-03-11,530.3382007495402
Budget Advisors,2020-03-12,480.15854618468336
Budget Advisors,2020-03-13,488.02780190431463
Budget Advisors,2020-03-14,456.51044110660075
Budget Advisors,2020-03-15,520.8014653124036
Budget Advisors,2020-03-16,546.9964475472923
Budget Advisors,2020-03-17,580.2906703103039
Budget Advisors,2020-03-18,563.3086898368409
Budget Advisors,2020-03-19,509.51889305646046
Budget Advisors,2020-03-20,513.3565757558166
Budget Advisors,2020-03-21,477.43873321544675
Budget Advisors,2020-03-22,537.0173914284803
Budget Advisors,2020-03-23,558.2486691280875
Budget Advisors,2020-03-24,586.3909264730931
Budget Advisors,2020-03-25,564.1333517209576
Budget Advisors,2020-03-26,505.00957017025803
Budget Advisors,2020-03-27,503.519819457993
Budget Advisors,2020-03-28,462.3448954589393
Budget Advisors,2020-03-29,516.7987071326596
Budget Advisors,2020-03-30,533.0966379448624
Budget Advisors,2020-03-31,556.5530743279537
Budget Advisors,2020-04-01,529.9094544637098
Budget Advisors,2020-04-02,466.7474211712306
Budget Advisors,2020-04-03,461.6106203347731
Budget Advisors,2020-04-04,417.21834466382813
Budget Advisors,2020-04-05,468.9178552643816
Budget Advisors,2020-04-06,482.95257180868134
Budget Advisors,2020-04-07,504.6594843811515
Budget Advisors,2020-04-08,476.79713279263956
Budget Advisors,2020-04-09,412.958729951808
Budget Advisors,2020-04-10,407.69396420992837
Budget Advisors,2020-04-11,363.7226749390254
Budget Advisors,2020-04-12,416.38722954205286
Budget Advisors,2020-04-13,431.920789821595
Budget Advisors,2020-04-14,455.6448194585229
Budget Advisors,2020-04-15,430.29717861079087
Budget Advisors,2020-04-16,369.4453839242801
Budget Advisors,2020-04-17,367.6085719133847
Budget Advisors,2020-04-18,327.4713641397252
Budget Advisors,2020-04-19,384.3364673899838
Budget Advisors,2020-04-20,404.3932022985301
Budget Advisors,2020-04-21,432.9153178103653
Budget Advisors,2020-04-22,412.5894428774434
Budget Advisors,2020-04-23,356.92875839231203
Budget Advisors,2020-04-24,360.39543095918987
Budget Advisors,2020-04-25,325.6150091367713
Budget Advisors,2020-04-26,387.8296157856205
Budget Advisors,2020-04-27,413.16712835747217
Budget Advisors,2020-04-28,446.83970066322127
Canada Trucks,2019-04-30,225.69589724838468
Canada Trucks,2019-05-01,235.35073116955834
Canada Trucks,2019-05-02,231.65805215051464
Canada Trucks,2019-05-03,232.65902039602494
Canada Trucks,2019-05-04,230.17387159366933
Canada Trucks,2019-05-05,230.27054534067588
Canada Trucks,2019-05-06,229.46349255095572
Canada Trucks,2019-05-07,223.05401806249816
Canada Trucks,2019-05-08,232.6753919205257
Canada Trucks,2019-05-09,229.10295099376944
Canada Trucks,2019-05-10,230.3760511596045
Canada Trucks,2019-05-11,228.30809724363456
Canada Trucks,2019-05-12,228.95549887092898
Canada Trucks,2019-05-13,228.81695558375174
Canada Trucks,2019-05-14,223.17440917566637
Canada Trucks,2019-05-15,233.63887436896295
Canada Trucks,2019-05-16,230.96134382463293
Canada Trucks,2019-05-17,233.1555995918811
Canada Trucks,2019-05-18,232.00912852631774
Canada Trucks,2019-05-19,233.55295961949986
Canada Trucks,2019-05-20,234.26179681105955
Canada Trucks,2019-05-21,229.39575684177078
Canada Trucks,2019-05-22,240.54689719425514
Canada Trucks,2019-05-23,238.45070717568552
Canada Trucks,2019-05-24,241.10937519573784
Canada Trucks,2019-05-25,240.30301520020603
Canada Trucks,2019-05-26,242.05966058132984
Canada Trucks,2019-05-27,242.85539475961963
Canada Trucks,2019-05-28,237.9559289987047
Canada Trucks,2019-05-29,248.96281883680993
Canada Trucks,2019-05-30,246.62450365083853
Canada Trucks,2019-05-31,248.95899861234773
Canada Trucks,2019-06-01,247.76444241620158
Canada Trucks,2019-06-02,249.08833307219018
Canada Trucks,2019-06-03,249.42684769007374
Canada Trucks,2019-06-04,244.06558544981306
Canada Trucks,2019-06-05,254.62495473106028
Canada Trucks,2019-06-06,251.8704184984115
Canada Trucks,2019-06-07,253.8344557998537
Canada Trucks,2019-06-08,252.32646943133528
Canada Trucks,2019-06-09,253.40149591260956
Canada Trucks,2019-06-10,253.55913394222662
Canada Trucks,2019-06-11,248.084046448855
Canada Trucks,2019-06-12,258.5912682672153
Canada Trucks,2019-06-13,255.83653931002848
Canada Trucks,2019-06-14,257.8385213453412
Canada Trucks,2019-06-15,256.38912308868777
Canada Trucks,2019-06-16,257.52277892518146
Canada Trucks,2019-06-17,257.7160813899308
Canada Trucks,2019-06-18,252.2291017241696
Canada Trucks,2019-06-19,262.6516055759562
Canada Trucks,2019-06-20,259.7143553347046
Canada Trucks,2019-06-21,261.41232625802195
Canada Trucks,2019-06-22,259.51602852217286
Canada Trucks,2019-06-23,260.04174730956026
Canada Trucks,2019-06-24,259.4520682711415
Canada Trucks,2019-06-25,252.9979913352808
Canada Trucks,2019-06-26,262.26581103339623
Canada Trucks,2019-06-27,257.9889293188664
Canada Trucks,2019-06-28,258.17140675808105
Canada Trucks,2019-06-29,254.5994279070674
Canada Trucks,2019-06-30,253.311482216979
Canada Trucks,2019-07-01,250.79862301044707
Canada Trucks,2019-07-02,242.346108929759
Canada Trucks,2019-07-03,249.57961374660806
Canada Trucks,2019-07-04,243.2761844004114
Canada Trucks,2019-07-05,241.48677289476106
Canada Trucks,2019-07-06,236.04654299116658
Canada Trucks,2019-07-07,233.04378289107228
Canada Trucks,2019-07-08,229.01882021600736
Canada Trucks,2019-07-09,219.30428044734322
Canada Trucks,2019-07-10,225.56991344289514
Canada Trucks,2019-07-11,218.6322074918402
Canada Trucks,2019-07-12,216.57565586465137
Canada Trucks,2019-07-13,211.26191471292364
Canada Trucks,2019-07-14,208.7977188993362
Canada Trucks,2019-07-15,205.7329838751581
Canada Trucks,2019-07-16,197.40046202899032
Canada Trucks,2019-07-17,205.46019999537856
Canada Trucks,2019-07-18,200.70903216792794
Canada Trucks,2019-07-19,201.20198453584567
Canada Trucks,2019-07-20,198.76182989043267
Canada Trucks,2019-07-21,199.4476560500796
Canada Trucks,2019-07-22,199.75386321122198
Canada Trucks,2019-07-23,194.95094000764453
Canada Trucks,2019-07-24,206.63123953683086
Canada Trucks,2019-07-25,205.51995960313883
Canada Trucks,2019-07-26,209.59816532991266
Canada Trucks,2019-07-27,210.61405518582504
Canada Trucks,2019-07-28,214.55328909426186
Canada Trucks,2019-07-29,217.83974992354905
Canada Trucks,2019-07-30,215.6780425050179
Canada Trucks,2019-07-31,229.60090660810118
Canada Trucks,2019-08-01,230.28170511791373
Canada Trucks,2019-08-02,235.6587855649659
Canada Trucks,2019-08-03,237.44788015032762
Canada Trucks,2019-08-04,241.61333212441505
Canada Trucks,2019-08-05,244.56949495162462
Canada Trucks,2019-08-06,241.52359018209023
Canada Trucks,2019-08-07,254.02318938588542
Canada Trucks,2019-08-08,252.7684777948847
Canada Trucks,2019-08-09,255.73610178801763
Canada Trucks,2019-08-10,254.69077684662102
Canada Trucks,2019-08-11,255.6554625216821
Canada Trucks,2019-08-12,255.11147623786016
Canada Trucks,2019-08-13,248.33986328281716
Canada Trucks,2019-08-14,256.9672249631458
Canada Trucks,2019-08-15,251.7762034178822
Canada Trucks,2019-08-16,250.82746920413408
Canada Trucks,2019-08-17,245.96943422097158
Canada Trucks,2019-08-18,243.30654319359923
Canada Trucks,2019-08-19,239.39756173016707
Canada Trucks,2019-08-20,229.5952227770992
Canada Trucks,2019-08-21,235.59047505930488
Canada Trucks,2019-08-22,228.22156965170848
Canada Trucks,2019-08-23,225.59486353728013
Canada Trucks,2019-08-24,219.59358972093855
Canada Trucks,2019-08-25,216.34546772602658
Canada Trucks,2019-08-26,212.42058620807964
Canada Trucks,2019-08-27,203.17092606368522
Canada Trucks,2019-08-28,210.27476690735136
Canada Trucks,2019-08-29,204.54620519111896
Canada Trucks,2019-08-30,204.05664809204038
Canada Trucks,2019-08-31,200.64451163193473
Canada Trucks,2019-09-01,200.38397002842288
Canada Trucks,2019-09-02,199.78415626207084
Canada Trucks,2019-09-03,194.13014648928063
Canada Trucks,2019-09-04,205.02893244969863
Canada Trucks,2019-09-05,203.22056952919948
Canada Trucks,2019-09-06,206.70132322514368
Canada Trucks,2019-09-07,207.2350014606451
Canada Trucks,2019-09-08,210.82328018739827
Canada Trucks,2019-09-09,213.90638519840076
Canada Trucks,2019-09-10,211.7054291619998
Canada Trucks,2019-09-11,225.7695786873185
Canada Trucks,2019-09-12,226.78821472286216
Canada Trucks,2019-09-13,232.71489019732203
Canada Trucks,2019-09-14,235.27925941153472
Canada Trucks,2019-09-15,240.45777978278252
Canada Trucks,2019-09-16,244.67454814647368
Canada Trucks,2019-09-17,243.14357587795752
Canada Trucks,2019-09-18,257.4156885415481
Canada Trucks,2019-09-19,258.19022943071764
Canada Trucks,2019-09-20,263.43839151998304
Canada Trucks,2019-09-21,264.91437676011515
Canada Trucks,2019-09-22,268.6252107220001
Canada Trucks,2019-09-23,271.0306042818606
Canada Trucks,2019-09-24,267.38419724473835
Canada Trucks,2019-09-25,279.27940044490686
Canada Trucks,2019-09-26,277.46004579043756
Canada Trucks,2019-09-27,279.94269726294107
Canada Trucks,2019-09-28,278.5268478744627
Canada Trucks,2019-09-29,279.2638535248431
Canada Trucks,2019-09-30,278.65601466228475
Canada Trucks,2019-10-01,271.9971556638466
Canada Trucks,2019-10-02,280.9179289887954
Canada Trucks,2019-10-03,276.1960594149832
Canada Trucks,2019-10-04,275.87838253298384
Canada Trucks,2019-10-05,271.79089912832274
Canada Trucks,2019-10-06,270.00768877624415
Canada Trucks,2019-10-07,267.0500821096693
Canada Trucks,2019-10-08,258.22742695069235
Canada Trucks,2019-10-09,265.18265798812666
Canada Trucks,2019-10-10,258.70286600944377
Canada Trucks,2019-10-11,256.8417003959043
Canada Trucks,2019-10-12,251.42980566947134
Canada Trucks,2019-10-13,248.5441149896563
Canada Trucks,2019-10-14,244.7073808070435
Canada Trucks,2019-10-15,235.22926049366183
Canada Trucks,2019-10-16,241.75215177141285
Canada Trucks,2019-10-17,235.0619621309968
Canada Trucks,2019-10-18,233.21063759282526
Canada Trucks,2019-10-19,228.02664699049754
Canada Trucks,2019-10-20,225.58424396390228
Canada Trucks,2019-10-21,222.40289006300276
Canada Trucks,2019-10-22,213.78816374363757
Canada Trucks,2019-10-23,221.3773605326007
Canada Trucks,2019-10-24,215.94998209828108
Canada Trucks,2019-10-25,215.54995569436784
Canada Trucks,2019-10-26,211.9957982254948
Canada Trucks,2019-10-27,211.34956644918918
Canada Trucks,2019-10-28,210.11599655401824
Canada Trucks,2019-10-29,203.58317746789265
Canada Trucks,2019-10-30,213.36798170207848
Canada Trucks,2019-10-31,210.22646819830277
Canada Trucks,2019-11-01,212.17611287578094
Canada Trucks,2019-11-02,211.00609222729668
Canada Trucks,2019-11-03,212.746468921249
Canada Trucks,2019-11-04,213.8676860193287
Canada Trucks,2019-11-05,209.62171318319065
Canada Trucks,2019-11-06,221.58806320812215
Canada Trucks,2019-11-07,220.48488341319816
Canada Trucks,2019-11-08,224.29196334673728
Canada Trucks,2019-11-09,224.76186593967037
Canada Trucks,2019-11-10,227.89000933182072
Canada Trucks,2019-11-11,230.11508133070305
Canada Trucks,2019-11-12,226.66110301584183
Canada Trucks,2019-11-13,239.0843315603764
Canada Trucks,2019-11-14,238.0851779986429
Canada Trucks,2019-11-15,241.63195297942096
Canada Trucks,2019-11-16,241.47262052843786
Canada Trucks,2019-11-17,243.60536216270015
Canada Trucks,2019-11-18,244.47931152927885
Canada Trucks,2019-11-19,239.33675818949547
Canada Trucks,2019-11-20,249.75999732073697
Canada Trucks,2019-11-21,246.48299293357042
Canada Trucks,2019-11-22,247.5146651124233
Canada Trucks,2019-11-23,244.64998464311628
Canada Trucks,2019-11-24,243.93968667832948
Canada Trucks,2019-11-25,241.88997881183172
Canada Trucks,2019-11-26,233.8035630078351
Canada Trucks,2019-11-27,241.32517417422224
Canada Trucks,2019-11-28,235.25183357959352
Canada Trucks,2019-11-29,233.65466205399693
Canada Trucks,2019-11-30,228.38847370776946
Canada Trucks,2019-12-01,225.56000113193386
Canada Trucks,2019-12-02,221.7261676245993
Canada Trucks,2019-12-03,212.2337657945097
Canada Trucks,2019-12-04,218.76378381549972
Canada Trucks,2019-12-05,212.1406134658517
Canada Trucks,2019-12-06,210.45301718650825
Canada Trucks,2019-12-07,205.56310254640647
Canada Trucks,2019-12-08,203.57417719778815
Canada Trucks,2019-12-09,201.02891570109887
Canada Trucks,2019-12-10,193.24920653449024
Canada Trucks,2019-12-11,201.88092225344974
Canada Trucks,2019-12-12,197.7038411507509
Canada Trucks,2019-12-13,198.7535843987042
Canada Trucks,2019-12-14,196.83179656041798
Canada Trucks,2019-12-15,197.97541522823613
Canada Trucks,2019-12-16,198.65642765157628
Canada Trucks,2019-12-17,194.1234437695693
Canada Trucks,2019-12-18,205.94828531442005
Canada Trucks,2019-12-19,204.8377727509136
Canada Trucks,2019-12-20,208.75752539620072
Canada Trucks,2019-12-21,209.44395321774135
Canada Trucks,2019-12-22,212.8752372772756
Canada Trucks,2019-12-23,215.4726498368751
Canada Trucks,2019-12-24,212.443499960291
Canada Trucks,2019-12-25,225.3288651947463
Canada Trucks,2019-12-26,224.81625765870194
Canada Trucks,2019-12-27,228.8640130709488
Canada Trucks,2019-12-28,229.21356186502283
Canada Trucks,2019-12-29,231.86036808408065
Canada Trucks,2019-12-30,233.25488429188104
Canada Trucks,2019-12-31,228.6448142248656
Canada Trucks,2020-01-01,239.62185828031915
Canada Trucks,2020-01-02,236.93311299731693
Canada Trucks,2020-01-03,238.6039436934475
Canada Trucks,2020-01-04,236.4485270776972
Canada Trucks,2020-01-05,236.53889331112254
Canada Trucks,2020-01-06,235.40386450329098
Canada Trucks,2020-01-07,228.36923382332142
Canada Trucks,2020-01-08,237.10241509068481
Canada Trucks,2020-01-09,232.42178962685543
Canada Trucks,2020-01-10,232.41762451027333
Canada Trucks,2020-01-11,228.96081189652284
Canada Trucks,2020-01-12,228.17030813272964
Canada Trucks,2020-01-13,226.61071396511923
Canada Trucks,2020-01-14,219.63137814973513
Canada Trucks,2020-01-15,228.91028520555096
Canada Trucks,2020-01-16,225.262976822529
Canada Trucks,2020-01-17,226.76339498739245
Canada Trucks,2020-01-18,225.2529011640194
Canada Trucks,2020-01-19,226.80834550171483
Canada Trucks,2020-01-20,227.9406132564232
Canada Trucks,2020-01-21,223.93500758614644
Canada Trucks,2020-01-22,236.39669785123843
Canada Trucks,2020-01-23,236.0614436676421
Canada Trucks,2020-01-24,240.9184368729745
Canada Trucks,2020-01-25,242.72146440244035
Canada Trucks,2020-01-26,247.45921062481452
Canada Trucks,2020-01-27,251.5560682856864
Canada Trucks,2020-01-28,250.2147581145427
Canada Trucks,2020-01-29,264.9639276296338
Canada Trucks,2020-01-30,266.4708828748992
Canada Trucks,2020-01-31,272.66624233009
Canada Trucks,2020-02-01,275.25666809539024
Canada Trucks,2020-02-02,280.196451315148
Canada Trucks,2020-02-03,283.88928683660515
Canada Trucks,2020-02-04,281.53151136351164
Canada Trucks,2020-02-05,294.6599588966687
Canada Trucks,2020-02-06,293.9645799578942
Canada Trucks,2020-02-07,297.41261630686006
Canada Trucks,2020-02-08,296.7604983559908
Canada Trucks,2020-02-09,298.0242636651424
Canada Trucks,2020-02-10,297.67986166432047
Canada Trucks,2020-02-11,291.00465693837964
Canada Trucks,2020-02-12,299.62332983796233
Canada Trucks,2020-02-13,294.31837157167206
Canada Trucks,2020-02-14,293.1520204725484
Canada Trucks,2020-02-15,287.9758644765657
Canada Trucks,2020-02-16,284.8989673286176
Canada Trucks,2020-02-17,280.4859425163616
Canada Trucks,2020-02-18,270.0963442720654
Canada Trucks,2020-02-19,275.4286280510738
Canada Trucks,2020-02-20,267.3289265108662
Canada Trucks,2020-02-21,263.9115304949345
Canada Trucks,2020-02-22,257.067335701087
Canada Trucks,2020-02-23,252.93114010923094
Canada Trucks,2020-02-24,248.07923495834902
Canada Trucks,2020-02-25,237.8686681824511
Canada Trucks,2020-02-26,243.9814328706242
Canada Trucks,2020-02-27,237.23381757806013
Canada Trucks,2020-02-28,235.69778975756515
Canada Trucks,2020-02-29,231.21064627648363
Canada Trucks,2020-03-01,229.84378168525097
Canada Trucks,2020-03-02,228.1019759117899
Canada Trucks,2020-03-03,221.2645336356444
Canada Trucks,2020-03-04,230.9314770135138
Canada Trucks,2020-03-05,227.83497486729323
Canada Trucks,2020-03-06,229.9628245381843
Canada Trucks,2020-03-07,229.07016546013352
Canada Trucks,2020-03-08,231.15022184039375
Canada Trucks,2020-03-09,232.63542590429978
Canada Trucks,2020-03-10,228.7402081253059
Canada Trucks,2020-03-11,241.00861585971745
Canada Trucks,2020-03-12,240.12690985010838
Canada Trucks,2020-03-13,244.04792859648032
Canada Trucks,2020-03-14,244.50338150430025
Canada Trucks,2020-03-15,247.47485850668687
Canada Trucks,2020-03-16,249.3949065320914
Canada Trucks,2020-03-17,245.48946667017432
Canada Trucks,2020-03-18,257.3248490814002
Canada Trucks,2020-03-19,255.61941838760552
